code,label
"['@wraps(VAR_3)...\n'
 'if current_user.role_upload() or current_user.role_admin():\n'
 'return VAR_3(*VAR_46, **kwargs)\n' 'abort(403)\n']",0
"['def FUNC_9():...\n' '""""""docstring""""""\n' 'if VAR_12:\n'
 'VAR_12.close()\n' 'release_local(VAR_1)\n']",0
"['@transaction.non_atomic_requests...\n' '""""""docstring""""""\n'
 'VAR_38 = CourseKey.from_string(VAR_10)\n'
 ""VAR_66 = VAR_9.GET.get('problem_location', '')\n""
 'VAR_170 = UsageKey.from_string(VAR_66)\n'
 ""return JsonResponseBadRequest(_('Could not find problem with this location.'))\n""
 'instructor_task.api.submit_calculate_problem_responses_csv(VAR_9, VAR_38,\n    VAR_66)\n'
 ""VAR_196 = _('string')\n"" 'VAR_171 = VAR_170.run\n'
 ""VAR_172 = _('string')\n"" ""return JsonResponse({'status': VAR_196})\n""
 'if not VAR_171:\n' ""return JsonResponse({'status': VAR_172})\n""
 'VAR_170 = VAR_38.make_usage_key_from_deprecated_string(VAR_66)\n'
 'if VAR_170.course_key != VAR_38:\n']",1
"['import os\n' 'import re\n' 'from flask.testing import FlaskClient\n'
 'from flask import request\n' 'from flask_login import current_user\n'
 'from responses import RequestsMock, GET\n'
 'from werkzeug.security import generate_password_hash\n'
 'from archivy.helpers import get_max_id, get_db\n'
 'from archivy.data import get_dirs, create_dir, get_items, get_item\n'
 'def FUNC_0(VAR_0, VAR_1: FlaskClient):...\n' ""VAR_5 = VAR_1.get('/')\n""
 'assert VAR_5.status_code == 200\n'
 'def FUNC_1(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_0.config['THEME_CONF']['use_custom_css'] = True\n""
 ""VAR_6 = 'custom.css'\n""
 'VAR_7 = """"""\n        body {\n            color: red\n        }\n    """"""\n'
 'os.mkdir(f""{VAR_0.config[\'USER_DIR\']}/css/"")\n' 'f.write(VAR_7)\n'
 ""VAR_0.config['THEME_CONF']['custom_css_file'] = VAR_6\n""
 ""VAR_8 = VAR_1.get('/static/custom.css')\n""
 ""assert VAR_7.encode('utf-8') in VAR_8.data\n""
 ""VAR_0.config['THEME_CONF']['use_custom_css'] = False\n""
 'def FUNC_2(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_5 = VAR_1.get('/bookmarks/new')\n""
 'assert VAR_5.status_code == 200\n'
 'def FUNC_3(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_5 = VAR_1.post('/bookmarks/new', data={'submit': True})\n""
 'assert VAR_5.status_code == 200\n'
 ""assert b'This field is required' in VAR_5.data\n""
 'def FUNC_4(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_5 = VAR_1.get('/notes/new')\n"" 'assert VAR_5.status_code == 200\n'
 'def FUNC_5(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_5 = VAR_1.get('/dataobj/1')\n"" 'assert VAR_5.status_code == 302\n'
 'def FUNC_6(VAR_0, VAR_1: FlaskClient, VAR_2):...\n'
 ""VAR_5 = VAR_1.get('/dataobj/1')\n"" 'assert VAR_5.status_code == 200\n'
 'def FUNC_7(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_5 = VAR_1.get('/dataobj/delete/1')\n""
 'assert VAR_5.status_code == 302\n'
 'def FUNC_8(VAR_0, VAR_1: FlaskClient, VAR_2):...\n'
 ""VAR_5 = VAR_1.get('/dataobj/delete/1')\n""
 'assert VAR_5.status_code == 302\n'
 'def FUNC_9(VAR_0, VAR_1: FlaskClient, VAR_3: RequestsMock):...\n'
 'VAR_3.add(GET, \'https://example.com/\', body=\n    """"""<html>\n        <head><title>Random</title></head><body><p>\n            Lorem ipsum dolor sit amet, consectetur adipiscing elit\n        </p></body></html>\n    """"""\n    )\n'
 ""VAR_9 = {'url': 'https://example.com', 'tags': 'testing,bookmark', 'path':\n    '', 'submit': 'true'}\n""
 ""VAR_8 = VAR_1.post('/bookmarks/new', data=bookmark_data)\n""
 'assert VAR_8.status_code == 302\n'
 ""assert not b'invalid' in VAR_8.data\n""
 ""VAR_8 = VAR_1.post('/bookmarks/new', data=bookmark_data, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n'
 'assert b\'<span class=""post-tag"">bookmark</span>\' in VAR_8.data\n'
 'assert b\'<span class=""post-tag"">testing</span>\' in VAR_8.data\n'
 ""assert b'https://example.com' in VAR_8.data\n""
 ""assert b'Random' in VAR_8.data\n""
 'def FUNC_10(VAR_0, VAR_1, VAR_3):...\n'
 ""VAR_3.add(GET, 'http://example.org', body='Example\\n')\n""
 ""VAR_10 = 'bookmarks'\n""
 ""VAR_0.config['DEFAULT_BOOKMARKS_DIR'] = VAR_10\n"" 'create_dir(VAR_10)\n'
 ""VAR_8 = VAR_1.post('/bookmarks/new', data={'url': 'http://example.org',\n    'submit': 'true'})\n""
 'VAR_11 = get_items(structured=False)[0]\n'
 ""assert 'bookmarks' in VAR_11['path']\n""
 'def FUNC_11(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_12 = {'title': 'Testing the create route', 'tags': 'testing,note',\n    'path': '', 'submit': 'true'}\n""
 ""VAR_8 = VAR_1.post('/notes/new', data=note_data)\n""
 'assert VAR_8.status_code == 302\n'
 ""assert not b'invalid' in VAR_8.data\n""
 ""VAR_8 = VAR_1.post('/notes/new', data=note_data, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n'
 'assert b\'<span class=""post-tag"">note</span>\' in VAR_8.data\n'
 'assert b\'<span class=""post-tag"">testing</span>\' in VAR_8.data\n'
 ""assert b'Testing the create route' in VAR_8.data\n""
 'def FUNC_12(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_8 = VAR_1.post('/login', data={'username': 'halcyon', 'password':\n    'password'}, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n' ""assert request.path == '/'\n""
 'assert current_user\n' 'def FUNC_13(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_8 = VAR_1.post('/login', data={'username': 'invalid', 'password':\n    'dasdasd'}, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n' ""assert request.path == '/login'\n""
 ""assert b'Invalid credentials' in VAR_8.data\n""
 'def FUNC_14(VAR_0, VAR_1: FlaskClient):...\n' '""""""docstring""""""\n'
 ""VAR_13 = 'new_halcyon'\n"" ""VAR_14 = 'password2'\n""
 ""VAR_8 = VAR_1.post('/user/edit', data={'username': new_user, 'password':\n    new_pass}, follow_redirects=True)\n""
 ""assert request.path == '/'\n"" ""VAR_1.delete('/logout')\n""
 ""VAR_8 = VAR_1.post('/login', data={'username': new_user, 'password':\n    new_pass}, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n' ""assert request.path == '/'\n""
 'def FUNC_15(VAR_0, VAR_1: FlaskClient):...\n' '""""""docstring""""""\n'
 ""VAR_1.delete('/logout')\n""
 ""VAR_8 = VAR_1.get('/', follow_redirects=True)\n""
 ""assert request.path == '/login'\n""
 'def FUNC_16(VAR_0, VAR_1: FlaskClient):...\n' '""""""docstring""""""\n'
 ""VAR_8 = VAR_1.post('/folders/create', data={'parent_dir': '', 'new_dir':\n    'testing'}, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n'
 ""assert request.args.get('path') == 'testing'\n""
 ""assert 'testing' in get_dirs()\n""
 ""assert b'Folder successfully created' in VAR_8.data\n""
 'def FUNC_17(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_8 = VAR_1.post('/folders/create', data={'parent_dir': ''},\n    follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n' ""assert request.path == '/'\n""
 ""assert b'Could not create folder.' in VAR_8.data\n""
 'def FUNC_18(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_8 = VAR_1.get('/?path=nonexistent_dir', follow_redirects=True)\n""
 ""assert b'Directory does not exist.' in VAR_8.data\n""
 'def FUNC_19(VAR_0, VAR_1: FlaskClient):...\n' ""create_dir('testing')\n""
 ""assert 'testing' in get_dirs()\n""
 ""VAR_8 = VAR_1.post('/folders/delete', data={'dir_name': 'testing'},\n    follow_redirects=True)\n""
 ""assert not 'testing' in get_dirs()\n""
 ""assert b'Folder successfully deleted.' in VAR_8.data\n""
 'def FUNC_20(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_8 = VAR_1.post('/folders/delete', data={'dir_name': 'testing'})\n""
 'assert VAR_8.status_code == 404\n'
 'def FUNC_21(VAR_0, VAR_1: FlaskClient):...\n'
 ""VAR_8 = VAR_1.get('/bookmarklet')\n"" 'assert VAR_8.status_code == 200\n'
 'def FUNC_22(VAR_0, VAR_1: FlaskClient, VAR_2, VAR_4):...\n'
 ""VAR_0.config['SEARCH_CONF']['enabled'] = 1\n""
 ""VAR_0.config['SEARCH_CONF']['engine'] = 'ripgrep'\n""
 ""VAR_8 = VAR_1.put(f'/api/dataobjs/{VAR_2.id}', json={'content':\n    f'[[{bookmark_fixture.title}|{bookmark_fixture.id}]]'})\n""
 'assert VAR_8.status_code == 200\n'
 ""VAR_8 = VAR_1.get(f'/dataobj/{VAR_4.id}')\n""
 ""assert b'Backlinks' in VAR_8.data\n""
 ""VAR_0.config['SEARCH_CONF']['enabled'] = 0\n""
 'def FUNC_23(VAR_0, VAR_1, VAR_3):...\n' ""VAR_15 = 'a' * 300\n""
 ""assert os.pathconf('/', 'PC_NAME_MAX') < len(VAR_15)\n""
 ""VAR_3.add(GET, 'https://example.com', f'<title>{VAR_15}</title>')\n""
 ""VAR_9 = {'url': 'https://example.com', 'submit': 'true'}\n""
 ""VAR_8 = VAR_1.post('/bookmarks/new', data=bookmark_data)\n""
 'assert VAR_8.status_code == 200\n'
 'def FUNC_24(VAR_0, VAR_2, VAR_1):...\n' ""create_dir('random')\n""
 ""VAR_8 = VAR_1.post('/dataobj/move/1', data={'path': 'random', 'submit':\n    'true'}, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n'
 ""assert b'Data successfully moved to random.' in VAR_8.data\n""
 ""assert get_item(1)['dir'] == 'random'\n""
 'def FUNC_25(VAR_0, VAR_2, VAR_1):...\n'
 ""VAR_8 = VAR_1.post('/dataobj/move/1', follow_redirects=True)\n""
 ""assert b'No path specified.' in VAR_8.data\n""
 ""VAR_8 = VAR_1.post('/dataobj/move/2', data={'path': 'aaa', 'submit': 'true'\n    }, follow_redirects=True)\n""
 ""assert b'Data not found' in VAR_8.data\n""
 ""VAR_8 = VAR_1.post('/dataobj/move/1', data={'path': '', 'submit': 'true'},\n    follow_redirects=True)\n""
 ""assert b'Data already in target directory' in VAR_8.data\n""
 ""VAR_16 = ['../adarnad', '~/adasd', 'ssss']\n"" 'for p in VAR_16:\n'
 ""VAR_8 = VAR_1.post('/dataobj/move/1', data={'path': p, 'submit': 'true'},\n    follow_redirects=True)\n""
 'def FUNC_26(VAR_0, VAR_1):...\n'
 ""assert b'Data could not be moved to ' + bytes(p, 'utf-8') in VAR_8.data\n""
 ""create_dir('random')\n""
 ""VAR_8 = VAR_1.post('/folders/rename', data={'current_path': 'random',\n    'new_name': 'renamed_random'}, follow_redirects=True)\n""
 'assert VAR_8.status_code == 200\n'
 ""assert b'Renamed successfully' in VAR_8.data\n""
 'def FUNC_27(VAR_0, VAR_1):...\n' ""create_dir('random')\n""
 ""create_dir('random2')\n""
 ""VAR_8 = VAR_1.post('/folders/rename', data={'current_path': 'inexisting',\n    'new_name': 'random3'}, follow_redirects=True)\n""
 ""assert b'Directory not found' in VAR_8.data\n""
 ""VAR_8 = VAR_1.post('/folders/rename', data={'current_path': 'random',\n    'new_name': 'random2'}, follow_redirects=True)\n""
 ""assert b'Target directory exists.' in VAR_8.data\n""
 ""VAR_16 = ['../adarnad', '~/adasd', '/illegal_dir', '.']\n""
 'for p in VAR_16:\n' 'print(p)\n' 'def FUNC_28(VAR_0, VAR_1):...\n'
 ""VAR_8 = VAR_1.post('/folders/rename', data={'current_path': 'random',\n    'new_name': p}, follow_redirects=True)\n""
 ""VAR_8 = VAR_1.get('/config')\n""
 ""assert b'Invalid input' in VAR_8.data\n""
 'assert VAR_8.status_code == 200\n'
 ""assert b'Edit Config' in VAR_8.data\n"" 'def FUNC_29(VAR_0, VAR_1):...\n'
 ""VAR_17 = VAR_0.config['THEME_CONF']['use_theme_dark']\n""
 ""VAR_8 = VAR_1.post('/config', data={'submit': True,\n    'THEME_CONF-use_theme_dark': not dark_theme})\n""
 ""assert VAR_0.config['THEME_CONF']['use_theme_dark'] == (not VAR_17)\n""
 'def FUNC_30(VAR_0, VAR_1, VAR_4):...\n' ""VAR_8 = VAR_1.get('/tags')\n""
 ""VAR_18 = ['embedded-tag', 'tag2']\n"" 'assert VAR_8.status_code == 200\n'
 'for tag in VAR_18:\n' ""assert f'#{tag}' in str(VAR_8.data)\n""
 'def FUNC_31(VAR_0, VAR_1, VAR_4):...\n'
 ""VAR_8 = VAR_1.get('/tags/tag2')\n"" 'assert VAR_8.status_code == 200\n'
 'assert VAR_4.title in str(VAR_8.data)\n'
 'assert str(VAR_4.id) in str(VAR_8.data)\n']",1
"['def FUNC_80(VAR_9, VAR_44, VAR_45):...\n' '""""""docstring""""""\n'
 'if len(CertificateInvalidation.get_certificate_invalidations(VAR_44.\n'
 'if not VAR_44.is_valid():\n'
 ""VAR_46, VAR_72 = CertificateInvalidation.objects.update_or_create(VAR_44=\n    generated_certificate, defaults={'invalidated_by': request.user,\n    'notes': certificate_invalidation_data.get('notes', ''), 'active': True})\n""
 'VAR_44.invalidate()\n'
 ""return {'id': VAR_46.id, 'user': VAR_46.generated_certificate.user.username,\n    'invalidated_by': VAR_46.invalidated_by.username, 'created': VAR_46.\n    created.strftime('%B %d, %Y'), 'notes': VAR_46.notes}\n""]",0
"['def FUNC_2(self) ->str:...\n' '""""""docstring""""""\n'
 'VAR_9 = [p.get_type_string() for p in self.inner_properties]\n'
 ""VAR_10 = ', '.join(VAR_9)\n"" 'if self.required:\n'
 ""return f'Union[{VAR_10}]'\n"" ""return f'Optional[Union[{VAR_10}]]'\n""]",1
"['def FUNC_0(self, VAR_4, VAR_5):...\n'
 ""VAR_6 = self.setup_test_homeserver('red', http_client=None,\n    federation_client=Mock())\n""
 ""self.event_source = VAR_6.get_event_sources().sources['typing']\n""
 'VAR_6.get_federation_handler = Mock()\n'
 'async def FUNC_5(VAR_7=None, VAR_8=False):...\n'
 ""return {'user': UserID.from_string(self.auth_user_id), 'token_id': 1,\n    'is_guest': False}\n""]",1
"['from django.contrib.auth.decorators import login_required\n'
 'from django.shortcuts import get_object_or_404\n'
 'from django.shortcuts import redirect\n'
 'from django.views.decorators.http import require_POST\n'
 'from django.contrib import messages\n'
 'from .models import TopicFavorite\n' 'from .forms import FavoriteForm\n'
 'from ..models import Topic\n' 'from ...core import utils\n'
 '@require_POST...\n' 'VAR_3 = get_object_or_404(Topic, VAR_2=topic_id)\n'
 'VAR_4 = FavoriteForm(user=request.user, VAR_3=topic, data=request.POST)\n'
 'if VAR_4.is_valid():\n' 'VAR_4.save()\n'
 'messages.error(VAR_0, utils.render_form_errors(VAR_4))\n'
 ""return redirect(VAR_0.POST.get('next', VAR_3.get_absolute_url()))\n""]",1
"[""@VAR_1.get('/', response_model=List[AModel], operation_id='getUserList')...\n""
 '""""""docstring""""""\n' 'return\n']",1
"['def FUNC_34(VAR_9, VAR_14, VAR_31):...\n' 'VAR_83 = {}\n'
 'VAR_85 = read_po(FUNC_47, VAR_14=locale, VAR_31=domain)\n'
 'for message in VAR_85:\n' 'VAR_141 = message.id\n'
 'return VAR_83, VAR_85.plural_expr\n'
 'if isinstance(VAR_141, (list, tuple)):\n' 'VAR_141 = VAR_141[0]\n'
 'if message.string:\n' 'VAR_83[VAR_141] = message.string\n']",0
"['def FUNC_2(VAR_0):...\n' '@wraps(VAR_0)...\n'
 'if VAR_1.user.is_authenticated:\n'
 ""return redirect(VAR_1.GET.get('next', VAR_1.user.st.get_absolute_url()))\n""
 'return VAR_0(VAR_1, *VAR_2, **kwargs)\n']",1
"['def FUNC_10(self):...\n' ""VAR_5 = self.get_credits('html')\n""
 'self.assertEqual(VAR_5.status_code, 200)\n'
 ""self.assertHTMLEqual(VAR_5.content.decode(), 'string')\n""]",1
"['def FUNC_15(self, VAR_3):...\n' 'VAR_4 = {}\n'
 ""VAR_4['label'] = VAR_3.label\n"" ""VAR_4['help_text'] = VAR_3.help_text\n""
 ""VAR_4['required'] = VAR_3.required\n""
 ""VAR_4['initial'] = VAR_3.default_value\n"" 'return VAR_4\n']",1
"['def FUNC_33(self):...\n' 'VAR_11 = self.folder.t\n'
 'VAR_11.write(\'<p tal:define=""p context/__class__"" />\')\n' 'VAR_11()\n'
 'VAR_11.write(\'<p tal:define=""p nocall: random/_itertools/repeat""/>\')\n'
 'VAR_11()\n'
 'VAR_11.write(\'<p tal:content=""random/_itertools/repeat/foobar""/>\')\n'
 'VAR_11()\n']",0
"['def FUNC_0(*, VAR_0: Client, VAR_1: List[AnEnum], VAR_2: Union[date, datetime]...\n'
 '""""""docstring""""""\n' ""VAR_6 = '{}/tests/'.format(VAR_0.base_url)\n""
 'VAR_12: Dict[str, Any] = VAR_0.get_headers()\n' 'VAR_7 = []\n'
 'for an_enum_value_item_data in VAR_1:\n'
 'VAR_10 = an_enum_value_item_data.value\n'
 'if isinstance(VAR_2, date):\n' 'VAR_7.append(VAR_10)\n'
 'VAR_11 = VAR_2.isoformat()\n' 'VAR_11 = VAR_2.isoformat()\n'
 ""params: Dict[str, Any] = {'an_enum_value': VAR_7, 'some_date': VAR_11}\n""
 'VAR_8 = httpx.get(VAR_6=url, VAR_12=headers, params=params)\n'
 'if VAR_8.status_code == 200:\n'
 'return [AModel.from_dict(item) for item in cast(List[Dict[str, Any]], VAR_8\n    .json())]\n'
 'if VAR_8.status_code == 422:\n'
 'return HTTPValidationError.from_dict(cast(Dict[str, Any], VAR_8.json()))\n']",1
"['def FUNC_13(self, VAR_19: Entries) ->Generator[str, None, None]:...\n'
 '""""""docstring""""""\n' 'VAR_5 = self.ledger.fava_options.indent\n'
 'for VAR_2 in VAR_19:\n'
 'if isinstance(VAR_2, (Balance, Transaction)):\n'
 'if isinstance(VAR_2, Transaction) and VAR_2.flag in VAR_0:\n'
 ""yield FUNC_4(VAR_2)[0] + '\\n'\n""
 'yield FUNC_7(VAR_2, self.ledger.fava_options.currency_column, VAR_5)\n']",1
['def FUNC_30(VAR_91):...\n' ''],0
"['def FUNC_75(self, VAR_90=None):...\n'
 'if self.settings.enable_tokens is True:\n' 'VAR_141 = None\n'
 'return self.requires(True, VAR_90=otherwise)\n'
 'VAR_56 = VAR_263.request\n'
 'VAR_85 = VAR_56.env.http_web2py_user_token or VAR_56.vars._token\n'
 'VAR_277 = self.table_token()\n' 'VAR_254 = self.table_user()\n'
 'from gluon.settings import global_settings\n'
 'if global_settings.web2py_runtime_gae:\n'
 'VAR_266 = VAR_277(VAR_85=token)\n'
 'VAR_266 = self.db(VAR_277.token == VAR_85)(VAR_254.id == VAR_277.user_id\n    ).select().first()\n'
 'if VAR_266:\n' 'if VAR_266:\n' 'VAR_141 = VAR_254(VAR_266.user_id)\n'
 'if VAR_141:\n' 'VAR_141 = VAR_266[VAR_254._tablename]\n'
 'self.login_user(VAR_141)\n']",0
"['import logging\n' 'import urllib.parse\n'
 'from typing import List, Optional\n'
 'from netaddr import AddrFormatError, IPAddress\n'
 'from zope.interface import implementer\n'
 'from twisted.internet import defer\n'
 'from twisted.internet.endpoints import HostnameEndpoint, wrapClientTLS\n'
 'from twisted.internet.interfaces import IProtocolFactory, IReactorCore, IStreamClientEndpoint\n'
 'from twisted.web.client import URI, Agent, HTTPConnectionPool\n'
 'from twisted.web.http_headers import Headers\n'
 'from twisted.web.iweb import IAgent, IAgentEndpointFactory, IBodyProducer\n'
 'from synapse.crypto.context_factory import FederationPolicyForHTTPS\n'
 'from synapse.http.federation.srv_resolver import Server, SrvResolver\n'
 'from synapse.http.federation.well_known_resolver import WellKnownResolver\n'
 'from synapse.logging.context import make_deferred_yieldable, run_in_background\n'
 'from synapse.util import Clock\n'
 'VAR_0 = logging.getLogger(__name__)\n' '""""""string""""""\n'
 'def __init__(self, VAR_2: IReactorCore, VAR_3: Optional[...\n'
 'self._reactor = VAR_2\n' 'self._clock = Clock(VAR_2)\n'
 'self._pool = HTTPConnectionPool(VAR_2)\n'
 'self._pool.retryAutomatically = False\n'
 'self._pool.maxPersistentPerHost = 5\n'
 'self._pool.cachedConnectionTimeout = 2 * 60\n'
 'self._agent = Agent.usingEndpointFactory(self._reactor, CLASS_1(VAR_2,\n    VAR_3, VAR_5), pool=self._pool)\n'
 'self.user_agent = VAR_4\n' 'if VAR_6 is None:\n'
 'VAR_6 = WellKnownResolver(self._reactor, agent=Agent(self._reactor, pool=\n    self._pool, contextFactory=tls_client_options_factory), VAR_4=self.\n    user_agent)\n'
 'self._well_known_resolver = VAR_6\n' '@defer.inlineCallbacks...\n'
 '""""""docstring""""""\n' 'VAR_12 = urllib.parse.urlparse(VAR_8)\n'
 'assert VAR_12.hostname\n' 'VAR_15 = None\n'
 ""if VAR_12.scheme == b'matrix' and not FUNC_0(VAR_12.hostname\n""
 'VAR_20 = yield defer.ensureDeferred(self._well_known_resolver.\n    get_well_known(VAR_12.hostname))\n'
 'if VAR_15:\n' 'VAR_15 = VAR_20.delegated_server\n'
 'VAR_8 = urllib.parse.urlunparse((VAR_12.scheme, VAR_15, VAR_12.path, VAR_12\n    .params, VAR_12.query, VAR_12.fragment))\n'
 'if VAR_9 is None:\n' 'VAR_12 = urllib.parse.urlparse(VAR_8)\n'
 'VAR_9 = Headers()\n' 'VAR_9 = VAR_9.copy()\n'
 ""if not VAR_9.hasHeader(b'host'):\n""
 ""VAR_9.addRawHeader(b'host', VAR_12.netloc)\n""
 ""if not VAR_9.hasHeader(b'user-agent'):\n""
 ""VAR_9.addRawHeader(b'user-agent', self.user_agent)\n""
 'VAR_16 = yield make_deferred_yieldable(self._agent.request(VAR_7, VAR_8,\n    VAR_9, VAR_10))\n'
 'return VAR_16\n']",1
"['def FUNC_73(VAR_129, *VAR_79, **VAR_42):...\n' '""""""docstring""""""\n'
 'if isinstance(VAR_129, string_types):\n' 'VAR_129 = FUNC_72(VAR_129)\n'
 'VAR_194 = FUNC_74(VAR_129, VAR_42)\n'
 'return VAR_129(*VAR_79, **newargs)\n']",0
"[""@VAR_2.route('/book/<int:book_id>')...\n""
 'VAR_63 = calibre_db.get_filtered_book(VAR_5, allow_show_archived=True)\n'
 'if VAR_63:\n' 'for FUNC_31 in range(0, len(VAR_63.languages)):\n'
 ""VAR_3.debug(\n    u'Oops! Selected book title is unavailable. File does not exist or is not accessible'\n    )\n""
 'VAR_63.languages[FUNC_31].language_name = isoLanguages.get_language_name(\n    get_locale(), VAR_63.languages[FUNC_31].lang_code)\n'
 'VAR_16 = get_cc_columns(filter_config_custom_read=True)\n'
 ""flash(_(\n    u'Oops! Selected book title is unavailable. File does not exist or is not accessible'\n    ), category='error')\n""
 'VAR_118 = []\n' ""return redirect(url_for('web.index'))\n""
 'VAR_119 = ub.session.query(ub.BookShelf).filter(ub.BookShelf.book_id == VAR_5\n    ).all()\n'
 'for entry in VAR_119:\n' 'VAR_118.append(entry.shelf)\n'
 'if not VAR_87.is_anonymous:\n' 'if not config.config_read_column:\n'
 'VAR_142 = None\n'
 'VAR_146 = ub.session.query(ub.ReadBook).filter(and_(ub.ReadBook.user_id ==\n    int(VAR_87.id), ub.ReadBook.book_id == VAR_5)).all()\n'
 ""VAR_146 = getattr(VAR_63, 'custom_column_' + str(config.config_read_column))\n""
 ""VAR_3.error('Custom Column No.%d is not existing in calibre database',\n    config.config_read_column)\n""
 'VAR_54 = ub.session.query(ub.ArchivedBook).filter(and_(ub.ArchivedBook.\n    user_id == int(VAR_87.id), ub.ArchivedBook.book_id == VAR_5)).first()\n'
 'VAR_141 = None\n'
 'VAR_142 = len(VAR_146) > 0 and VAR_146[0\n    ].read_status == ub.ReadBook.STATUS_FINISHED\n'
 'VAR_142 = len(VAR_146) > 0 and VAR_146[0].value\n' 'VAR_142 = None\n'
 'VAR_141 = VAR_54 and VAR_54.is_archived\n'
 'VAR_63.tags = VAR_7(VAR_63.tags, key=lambda tag: tag.name)\n'
 'VAR_63 = calibre_db.order_authors(VAR_63)\n'
 'VAR_120 = check_send_to_kindle(VAR_63)\n'
 'VAR_121 = check_read_formats(VAR_63)\n' 'VAR_122 = []\n'
 'for media_format in VAR_63.data:\n'
 'if media_format.format.lower() in constants.EXTENSIONS_AUDIO:\n'
 ""return render_title_template('detail.html', entry=entries, VAR_122=\n    audioentries, VAR_16=cc, is_xhr=request.headers.get('X-Requested-With') ==\n    'XMLHttpRequest', VAR_149=entries.title, books_shelfs=book_in_shelfs,\n    VAR_142=have_read, VAR_141=is_archived, VAR_120=kindle_list, VAR_121=\n    reader_list, VAR_9='book')\n""
 'VAR_122.append(media_format.format.lower())\n']",0
"['def FUNC_12(self, VAR_0, VAR_8):...\n' 'VAR_0.get(VAR_8 + self.url)\n'
 ""VAR_19 = VAR_0.find_element(By.XPATH, '//body[@JSError]')\n""
 ""pytest.fail(VAR_19.get_attribute('JSError'))\n""]",0
"['from __future__ import annotations\n'
 'from dataclasses import dataclass, field\n'
 'from datetime import date, datetime\n'
 'from typing import Any, Dict, List, Optional, Union, cast\n'
 'from .an_enum import AnEnum\n'
 'from .different_enum import DifferentEnum\n'
 '"""""" A Model for testing all the ways custom objects can be used  """"""\n'
 'VAR_1: AnEnum\n' 'VAR_5: Union[datetime, date]\n' 'VAR_2: date\n'
 'VAR_6: Optional[List[List[DifferentEnum]]] = field(default_factory=lambda :\n    cast(Optional[List[List[DifferentEnum]]], []))\n'
 'VAR_3: Optional[Dict[Any, Any]] = field(default_factory=lambda : cast(\n    Optional[Dict[Any, Any]], {}))\n'
 'def FUNC_0(self) ->Dict[str, Any]:...\n'
 'VAR_1 = self.an_enum_value.value\n'
 'if isinstance(self.a_camel_date_time, datetime):\n'
 'VAR_5 = self.a_camel_date_time.isoformat()\n'
 'VAR_5 = self.a_camel_date_time.isoformat()\n'
 'VAR_2 = self.a_date.isoformat()\n'
 'if self.nested_list_of_enums is None:\n' 'VAR_6 = None\n' 'VAR_6 = []\n'
 'VAR_3 = self.some_dict\n'
 'for nested_list_of_enums_item_data in self.nested_list_of_enums:\n'
 ""return {'an_enum_value': VAR_1, 'aCamelDateTime': VAR_5, 'a_date': VAR_2,\n    'nested_list_of_enums': VAR_6, 'some_dict': VAR_3}\n""
 'VAR_7 = []\n'
 'for nested_list_of_enums_item_item_data in nested_list_of_enums_item_data:\n'
 'VAR_8 = nested_list_of_enums_item_item_data.value\n'
 'VAR_6.append(VAR_7)\n' 'VAR_7.append(VAR_8)\n']",1
"[""@VAR_2.route('/get_series_json', methods=['GET'])...\n""
 ""return calibre_db.get_typeahead(db.Series, request.args.get('q'))\n""]",0
